Unnamed: 0,会社名,本社所在地,本社電話番号,本社HP,代表者,設立,資本金,売上高,従業員数,事業内容,関連会社,店舗,所在地,電話番号,新車,中古車,軽自動車,サービス,福祉車両,ウェルキャブステーション
40,埼玉トヨタ自動車株式会社,さいたま市中央区下落合　６－１－１８,0494-22-8311,https://www.saitamatoyota.co.jp/,,,,,,,,秩父店,秩父市大野原１２７６－１,0494-22-8311,●,●,●,●,,
41,埼玉トヨタ自動車株式会社,さいたま市中央区下落合　６－１－１８,048-549-1940,https://www.saitamatoyota.co.jp/,,,,,,,,熊谷南店,鴻巣市新宿二丁目１７６番地２,048-549-1940,●,●,●,●,,
0,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-781-5161,https://www.saitama-toyopet.co.jp/,,,,,,,,上尾支店,上尾市大字向山２５８－２,048-781-5161,●,●,●,●,,
1,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-462-1273,https://www.saitama-toyopet.co.jp/,,,,,,,,朝霞支店,朝霞市栄町４－７－２１,048-462-1273,●,●,●,●,,
2,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-990-1222,https://www.saitama-toyopet.co.jp/,,,,,,,,イオンレイクタウン店,越谷市レイクタウン３－１－１,048-990-1222,●,●,●,●,,
3,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-722-5789,https://www.saitama-toyopet.co.jp/,,,,,,,,伊奈支店,北足立郡伊奈町大字小室１０５３８,048-722-5789,●,●,●,●,,
4,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,04-2934-1295,https://www.saitama-toyopet.co.jp/,,,,,,,,入間支店,入間市大字小谷田１２６１－５,04-2934-1295,●,●,●,●,,
5,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-885-2711,https://www.saitama-toyopet.co.jp/,,,,,,,,浦和支店,さいたま市南区太田窪１９８８－１,048-885-2711,●,●,●,●,,
6,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-883-4111,https://www.saitama-toyopet.co.jp/,,,,,,,,浦和東支店,さいたま市緑区道祖土２－１３－１,048-883-4111,●,●,●,●,,
7,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-731-8585,https://www.saitama-toyopet.co.jp/,,,,,,,,浦和美園支店,埼玉県さいたま市岩槻区美園東２－１－１,048-731-8585,●,●,●,●,,
8,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-666-7680,https://www.saitama-toyopet.co.jp/,,,,,,,,大宮支店,さいたま市北区本郷町１４７９,048-666-7680,●,●,●,●,,
9,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-622-1144,https://www.saitama-toyopet.co.jp/,,,,,,,,大宮西支店,さいたま市西区指扇４２２－２,048-622-1144,●,●,●,●,,
10,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-761-3501,https://www.saitama-toyopet.co.jp/,,,,,,,,春日部支店,春日部市八丁目５５１－１,048-761-3501,●,●,●,●,,
11,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-761-6131,https://www.saitama-toyopet.co.jp/,,,,,,,,春日部谷原支店,春日部市谷原２－１－５,048-761-6131,●,●,●,●,,
12,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,0480-62-2110,https://www.saitama-toyopet.co.jp/,,,,,,,,加須支店,加須市愛宕１－９－２０,0480-62-2110,●,●,●,●,,
13,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-222-6026,https://www.saitama-toyopet.co.jp/,,,,,,,,川口支店,川口市末広１－４－２２,048-222-6026,●,●,●,●,,
14,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,049-222-9611,https://www.saitama-toyopet.co.jp/,,,,,,,,川越北支店,川越市大字山田９３２－１,049-222-9611,●,●,●,●,,
15,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,049-242-2618,https://www.saitama-toyopet.co.jp/,,,,,,,,川越支店,川越市岸町２－１２－１,049-242-2618,●,●,●,●,,
16,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,049-233-6200,https://www.saitama-toyopet.co.jp/,,,,,,,,川越西支店,川越市大字的場２６３５－１,049-233-6200,●,●,●,●,,
17,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-979-5511,https://www.saitama-toyopet.co.jp/,,,,,,,,北越谷支店,越谷市東大沢２－２４－１６,048-979-5511,●,●,●,●,,
18,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-541-0111,https://www.saitama-toyopet.co.jp/,,,,,,,,北本支店,北本市深井６－１５０,048-541-0111,●,●,●,●,,
19,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-593-3341,https://www.saitama-toyopet.co.jp/,,,,,,,,北本南支店,北本市二ツ家３－１７３,048-593-3341,●,●,●,●,,
20,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,0480-23-8311,https://www.saitama-toyopet.co.jp/,,,,,,,,久喜支店,久喜市江面１６６２－１,0480-23-8311,●,●,●,●,,
21,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-528-3535,https://www.saitama-toyopet.co.jp/,,,,,,,,熊谷肥塚支店,熊谷市肥塚７２６,048-528-3535,●,●,●,●,,
22,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-521-4618,https://www.saitama-toyopet.co.jp/,,,,,,,,熊谷支店,熊谷市佐谷田２０１０,048-521-4618,●,●,●,●,,
23,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-710-4355,https://www.saitama-toyopet.co.jp/,,,,,,,,さいたま南支店,さいたま市南区根岸５－１９－１２,048-710-4355,●,●,●,●,,
24,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,0480-43-1717,https://www.saitama-toyopet.co.jp/,,,,,,,,幸手支店,幸手市上高野１－１０－１,0480-43-1717,●,●,●,●,,
25,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,04-2956-0850,https://www.saitama-toyopet.co.jp/,,,,,,,,狭山支店,狭山市中央１－３－３３,04-2956-0850,●,●,●,●,,
26,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-474-3001,https://www.saitama-toyopet.co.jp/,,,,,,,,志木支店,志木市上宗岡２－１３－２２,048-474-3001,●,●,●,●,,
27,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-984-7901,https://www.saitama-toyopet.co.jp/,,,,,,,,南越谷支店,越谷市西方３０５１－１,048-984-7901,●,●,●,●,,
28,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,0494-27-2772,https://www.saitama-toyopet.co.jp/,,,,,,,,秩父支店,秩父市中宮地町２４－５,0494-27-2772,●,●,●,●,,
29,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,049-285-4525,https://www.saitama-toyopet.co.jp/,,,,,,,,鶴ヶ島支店,鶴ヶ島市大字高倉１２３５－２,049-285-4525,●,●,●,●,,
30,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,04-2942-1933,https://www.saitama-toyopet.co.jp/,,,,,,,,所沢北支店,所沢市大字下富７５０－１,04-2942-1933,●,●,●,●,,
31,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,04-2929-8355,https://www.saitama-toyopet.co.jp/,,,,,,,,所沢支店,所沢市上新井２－８２－３,04-2929-8355,●,●,●,●,,
32,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-442-5691,https://www.saitama-toyopet.co.jp/,,,,,,,,戸田支店,戸田市新曽２２７１,048-442-5691,●,●,●,●,,
33,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-480-3717,https://www.saitama-toyopet.co.jp/,,,,,,,,新座支店,新座市野火止７－１０－５０,048-480-3717,●,●,●,●,,
34,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-794-7311,https://www.saitama-toyopet.co.jp/,,,,,,,,東岩槻支店,さいたま市岩槻区上野２３１－７,048-794-7311,●,●,●,●,,
35,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-297-1155,https://www.saitama-toyopet.co.jp/,,,,,,,,東川口支店,川口市戸塚東３－３－２２,048-297-1155,●,●,●,●,,
36,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,0493-81-6740,https://www.saitama-toyopet.co.jp/,,,,,,,,東松山支店,東松山市神明町２－１１－６　ビバモール東松山　２Ｆ,0493-81-6740,●,●,●,●,,
37,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,042-985-7251,https://www.saitama-toyopet.co.jp/,,,,,,,,日高支店,日高市大字鹿山２８１－５,042-985-7251,●,●,●,●,,
38,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-572-1261,https://www.saitama-toyopet.co.jp/,,,,,,,,深谷支店,深谷市上柴町東３－１３－２７,048-572-1261,●,●,●,●,,
39,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,049-266-2882,https://www.saitama-toyopet.co.jp/,,,,,,,,ふじみ野支店,ふじみ野市大井１－８－３１,049-266-2882,●,●,●,●,,
40,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,0495-22-6455,https://www.saitama-toyopet.co.jp/,,,,,,,,本庄支店,本庄市大字鵜森１６２,0495-22-6455,●,●,●,●,,
41,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-952-8381,https://www.saitama-toyopet.co.jp/,,,,,,,,三郷支店,三郷市ピアラシティ２－６－２,048-952-8381,●,●,●,●,,
42,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,04-2965-8111,https://www.saitama-toyopet.co.jp/,,,,,,,,武蔵藤沢支店,入間市東藤沢４－２－１４,04-2965-8111,●,●,●,●,,
43,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-994-5445,https://www.saitama-toyopet.co.jp/,,,,,,,,八潮支店,八潮市柳之宮３１５－４,048-994-5445,●,●,●,●,,
44,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-859-4141,https://www.saitama-toyopet.co.jp/,,,,,,,,与野支店,さいたま市中央区上落合２－２－１,048-859-4141,●,●,●,●,●,●
45,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-581-9211,https://www.saitama-toyopet.co.jp/,,,,,,,,寄居支店,大里郡寄居町寄居１５４７－１,048-581-9211,●,●,●,●,,
46,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-773-8051,https://www.saitama-toyopet.co.jp/,,,,,,,,Ｕ－ｃａｒランド一平上尾店,上尾市緑丘４－３－６,048-773-8051,,●,●,,,
47,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-647-3781,https://www.saitama-toyopet.co.jp/,,,,,,,,Ｕ－ｃａｒランド一平大宮店,さいたま市大宮区三橋１－１１７９,048-647-3781,,●,●,,,
48,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-754-2311,https://www.saitama-toyopet.co.jp/,,,,,,,,Ｕ－ｃａｒランド一平春日部店,春日部市南栄町１８－１５,048-754-2311,,●,●,,,
49,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,049-238-6200,https://www.saitama-toyopet.co.jp/,,,,,,,,Ｕ－ｃａｒランド一平川越店,川越市岸町２－９－５,049-238-6200,,●,●,,,
50,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,04-2943-4111,https://www.saitama-toyopet.co.jp/,,,,,,,,Ｕ－ｃａｒランド一平新所沢店,所沢市所沢新町２５５３－１,04-2943-4111,,●,●,,,
51,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,0493-22-4555,https://www.saitama-toyopet.co.jp/,,,,,,,,Ｕ－ｃａｒランド一平東松山店,東松山市神明町１－５－７,0493-22-4555,,●,●,,,
52,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,049-253-2211,https://www.saitama-toyopet.co.jp/,,,,,,,,Ｕ－ｃａｒランド一平富士見店,富士見市針ケ谷２－３７－１,049-253-2211,,●,●,,,
53,埼玉トヨペット株式会社,さいたま市中央区上落合２－２－１,048-853-3121,https://www.saitama-toyopet.co.jp/,,,,,,,,Ｕ－ｃａｒランド一平与野店,さいたま市中央区円阿弥３－１－１７,048-853-3121,,●,●,●,,
0,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-775-8811,https://www.corolla-saitama.jp,,,,,,,,上尾本店,上尾市日の出３－２－２８,048-775-8811,●,●,●,●,,
1,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-261-8755,https://www.corolla-saitama.jp,,,,,,,,川口店,川口市芝中田２－２３－２７,048-261-8755,●,●,●,●,,
2,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-443-4601,https://www.corolla-saitama.jp,,,,,,,,わらび店,蕨市中央６－１２－２２,048-443-4601,●,●,●,●,,
3,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-641-4404,https://www.corolla-saitama.jp,,,,,,,,大宮天沼店,さいたま市大宮区天沼町２－２９０,048-641-4404,●,●,●,●,,
4,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-771-2011,https://www.corolla-saitama.jp,,,,,,,,上尾中妻店,上尾市中妻２－２－６,048-771-2011,●,●,●,●,,
5,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-711-2425,https://www.corolla-saitama.jp,,,,,,,,桜スクエア,さいたま市桜区町谷４－２－５,048-711-2425,●,●,●,●,,
6,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-263-0333,https://www.corolla-saitama.jp,,,,,,,,ＭＣ川口,埼玉県川口市芝下１丁目７番２号,048-263-0333,●,●,●,●,,
7,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-931-3591,https://www.corolla-saitama.jp,,,,,,,,草加店,草加市弁天４－１１－３,048-931-3591,●,●,●,●,,
8,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-986-8171,https://www.corolla-saitama.jp,,,,,,,,南越谷店,越谷市南越谷１－２８７４－１,048-986-8171,●,●,●,●,,
9,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-752-4101,https://www.corolla-saitama.jp,,,,,,,,春日部小渕店,春日部市小渕７５８－１,048-752-4101,●,●,●,●,,
10,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-957-5151,https://www.corolla-saitama.jp,,,,,,,,三郷上彦名店,三郷市上彦名５３０－１,048-957-5151,●,●,●,●,,
11,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-981-3531,https://www.corolla-saitama.jp,,,,,,,,吉川店,吉川市栄町７３４－１,048-981-3531,●,●,●,●,,
12,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-757-3711,https://www.corolla-saitama.jp,,,,,,,,岩槻城町店,さいたま市岩槻区城町２－１１－３７,048-757-3711,●,●,●,●,,
13,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-970-8400,https://www.corolla-saitama.jp,,,,,,,,越谷バイパス店,越谷市神明町２－３６０－１,048-970-8400,●,●,●,●,,
14,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,0480-93-1177,https://www.corolla-saitama.jp,,,,,,,,白岡店,白岡市西５－１４－１,0480-93-1177,●,●,●,●,,
15,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-812-2200,https://www.corolla-saitama.jp,,,,,,,,浦和美園店,さいたま市緑区美園５－４９－６,048-812-2200,●,●,●,●,,
16,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,048-521-5555,https://www.corolla-saitama.jp,,,,,,,,熊谷店,熊谷市佐谷田２００８－１,048-521-5555,●,●,●,●,,
17,トヨタカローラ埼玉株式会社,埼玉県上尾市壱丁目南4-1,0480-58-2511,https://www.corolla-saitama.jp,,,,,,,,鷲宮店,埼玉県久喜市西大輪１－１５－１５,0480-58-2511,●,●,●,●,,
